id,name,type,latitude,longitude
168870201,알로이시오고교,일반,35.082348147692,129.012298746371
168540201,남부민동,일반,35.083028908476,129.018426586869
168280301,서대신역.서부경찰서,일반,35.10998239,129.0143599
210740201,천마마을,일반,35.08451163,129.0144322
504570000,문화아파트,일반,35.115276791618,129.016121625929
168600303,까치고개,일반,35.1045816667,129.011425
170050202,범곡교차로,일반,35.14008672,129.0562937
170050201,범곡교차로,일반,35.1406383333,129.056415
169300101,부산범천교회,일반,35.141841175067,129.054860427563
169210102,아름빌아파트,일반,35.141521517731,129.052248722123
169300301,아름빌아파트,일반,35.1416733333,129.0522233333
169210101,서광교회,일반,35.139965,129.05114
169300302,서광교회,일반,35.1405433333,129.0511583333
169410301,범일초등학교,일반,35.1406983333,129.0490066667
169410302,삼화약국,일반,35.1433733333,129.0487933333
169420201,삼화약국,일반,35.1435233333,129.0485916667
169420202,범일초등학교,일반,35.140602537661,129.048884566147
169410201,범일초등학교,일반,35.1402460466,129.0488684965
210060102,범일초등학교,일반,35.1399088672,129.0488521814
210060101,성북고개,일반,35.138795,129.04816
170050101,범곡교차로,일반,35.142082,129.056701
169410203,성북고개,일반,35.1382233333,129.0477983333
210060201,좌천할인마트.서린엘마르더뷰,일반,35.136724680015,129.047000416464
210050101,좌천동농심가슈퍼,일반,35.1368433333,129.0472966667
169230301,수정삼거리,일반,35.1353483333,129.04568
169250201,수정삼거리,일반,35.1352666,129.04563
169200102,수정삼거리,일반,35.135365,129.0451233333
169250301,수정삼거리,일반,35.13524664817,129.044517338805
169230201,수정5동,일반,35.1340216667,129.0446783333
169190301,수정5동,일반,35.133917603766,129.045105925575
169230202,수정성당입구,일반,35.1323283333,129.046115
169440301,수정초등학교,일반,35.1313666667,129.046995
169200101,수성초등학교,일반,35.1339116667,129.042705
169250302,수성초등학교,일반,35.133874523188,129.042519118398
169200301,동여중,일반,35.1323216667,129.042245
169630301,동여중,일반,35.131845,129.0419516667
169500301,수정2동,일반,35.1303016667,129.04061
169630201,수정2동,일반,35.1295533333,129.04121
169500101,수정아파트,일반,35.12719,129.040875
208120102,수정아파트,일반,35.127262841266,129.04105618741
169500102,묘심사,일반,35.1265133333,129.03943
169180201,부산서중학교,일반,35.125936557942,129.035755481689
169180301,부산서중학교,일반,35.126159314471,129.034879829576
169170101,부산서중학교,일반,35.12599072256,129.035342027396
169310103,초량6동,일반,35.12421,129.0348466667
169170301,초량6동,일반,35.124246739563,129.034638376065
169310102,부산컴퓨터과학고교,일반,35.1222383333,129.0338733333
169170302,부산컴퓨터과학고교,일반,35.122025,129.033535
169310101,금수사,일반,35.1198316667,129.0307666667
169170303,금수사,일반,35.119633203489,129.030070292383
169450502,초량6동주민센터,일반,35.1201366667,129.0337366667
169310202,초량6동주민센터,일반,35.120155,129.03457
169310203,(구)해룡약국,일반,35.119645,129.0361216667
169310301,화신아파트,일반,35.1185183333,129.0300883333
167970103,화신아파트,일반,35.11845,129.0306366667
169310302,동일파크맨션,일반,35.116875118519,129.033616358881
167970101,동일파크맨션,일반,35.117059840336,129.033728654373
169330202,부산역후문,일반,35.1143116667,129.0430416667
169270101,부산역후문,일반,35.1142466,129.043485
169100301,국민은행,일반,35.11718,129.0396433333
169450401,초량지구대,일반,35.117926224452,129.037728642867
169460102,초량지구대,일반,35.1180966667,129.0379783333
169450503,부산고교,일반,35.120503,129.038198
169310204,부산고교,일반,35.120286666322,129.038364819986
169060301,부산고교,일반,35.120528574982,129.039068675978
169460101,부산고교,일반,35.119506298446,129.03882188478
169140301,초량시장입구,일반,35.11864626729,129.040797663024
169130201,부산역.초량시장입구,일반,35.116873156872,129.040142473547
169030401,초량역3번출구,일반,35.119834,129.041653
